,node_id,connector_id,length,dist_from_root,neuron,project,type,inputs,outputs
0,9599706,9599704,0.0,0.1576854724640243,ADAL,156,1,PVPL,['ADAL']
1,9599159,9599157,0.012378367675884447,0.7857919390407481,ADAL,156,1,CEPDL,"['ADAL', 'RICL']"
2,9598890,9598886,0.01692263844477174,0.3531741995402895,ADAL,156,1,AVHR,"['ADAL', 'SIAVL', 'DVA']"
3,9598407,9598404,0.0,0.6244401375890909,ADAL,156,1,ASHL,"['ADAL', 'AVAL']"
4,9598350,9598349,0.0,0.19192954806583423,ADAL,156,1,AQR,"['FLPL', 'ADAL']"
5,9598231,9598230,0.01527504566923031,0.6052297088932433,ADAL,156,1,ALML,['ADAL']
6,9597740,9597737,0.05667925436350371,0.2952030932316316,ADAL,156,1,AIAL,"['ADAL', 'AIBL']"
7,9597730,9597728,0.14096495580862475,0.6052297088932433,ADAL,156,1,AIAL,"['ADAL', 'AIBL']"
8,9597541,9597539,0.06319556331808042,0.6052297088932433,ADAL,156,1,RIFL,"['ADAL', 'ASHL']"
9,9597537,9597535,0.00690316566725224,0.3531741995402895,ADAL,156,1,RIFL,"['AVHR', 'ADAL']"
10,9597516,9597514,0.0,0.29150306904821005,ADAL,156,1,RIFL,['ADAL']
11,9597509,9597507,0.0,0.3121453296616282,ADAL,156,1,RIFL,"['ASHL', 'ADAL']"
12,9597502,9597500,0.0,0.3234603999598793,ADAL,156,1,RIFL,"['RIML', 'ADAL']"
13,9597498,9597496,0.09076704356967791,0.6052297088932433,ADAL,156,1,RIFL,['ADAL']
14,9596738,9596737,0.0,0.25693961939153764,ADAL,156,0,ADAL,['RIML']
15,9596734,9596733,0.022327016905641473,0.6052297088932433,ADAL,156,0,ADAL,"['AVDR', 'AVAL', 'AVBL']"
16,9596721,9596720,0.026694096736563682,0.6052297088932433,ADAL,156,0,ADAL,"['BDUL', 'ALML']"
17,9596713,9596712,0.0,0.2988938423915342,ADAL,156,0,ADAL,"['AVBL', 'RIML']"
18,9596709,9596708,0.0,0.44240995870186933,ADAL,156,0,ADAL,"['RIML', 'AVAR']"
19,9596700,9596699,0.0,0.6110781741119338,ADAL,156,0,ADAL,"['AVAL', 'AVBL', 'AVJR', 'AVDR']"
20,9596694,9596697,0.0,0.6204858527375461,ADAL,156,0,ADAL,['AVAL']
21,9596694,9596693,0.0,0.6204858527375461,ADAL,156,0,ADAL,"['AVBL', 'AVJR']"
22,9527926,9596691,0.0040654480393937115,0.7857919390407481,ADAL,156,0,ADAL,['AVBL']
23,9596688,9596687,0.0,0.7891676425102034,ADAL,156,0,ADAL,"['AVJR', 'AVAL']"
24,9595505,9595503,0.005630668814824061,0.6052297088932433,ADAL,156,1,AWBL,['ADAL']
0,9599706,9599704,0.0,0.1576854724640243,ADAL,156,1,PVPL,['ADAL']
1,9599159,9599157,0.012378367675884447,0.7857919390407481,ADAL,156,1,CEPDL,"['ADAL', 'RICL']"
2,9598890,9598886,0.01692263844477174,0.3531741995402895,ADAL,156,1,AVHR,"['ADAL', 'SIAVL', 'DVA']"
3,9598407,9598404,0.0,0.6244401375890909,ADAL,156,1,ASHL,"['ADAL', 'AVAL']"
4,9598350,9598349,0.0,0.19192954806583423,ADAL,156,1,AQR,"['FLPL', 'ADAL']"
5,9598231,9598230,0.01527504566923031,0.6052297088932433,ADAL,156,1,ALML,['ADAL']
6,9597740,9597737,0.05667925436350371,0.2952030932316316,ADAL,156,1,AIAL,"['ADAL', 'AIBL']"
7,9597730,9597728,0.14096495580862475,0.6052297088932433,ADAL,156,1,AIAL,"['ADAL', 'AIBL']"
8,9597541,9597539,0.06319556331808042,0.6052297088932433,ADAL,156,1,RIFL,"['ADAL', 'ASHL']"
9,9597537,9597535,0.00690316566725224,0.3531741995402895,ADAL,156,1,RIFL,"['AVHR', 'ADAL']"
10,9597516,9597514,0.0,0.29150306904821005,ADAL,156,1,RIFL,['ADAL']
11,9597509,9597507,0.0,0.3121453296616282,ADAL,156,1,RIFL,"['ASHL', 'ADAL']"
12,9597502,9597500,0.0,0.3234603999598793,ADAL,156,1,RIFL,"['RIML', 'ADAL']"
13,9597498,9597496,0.09076704356967791,0.6052297088932433,ADAL,156,1,RIFL,['ADAL']
14,9596738,9596737,0.0,0.25693961939153764,ADAL,156,0,ADAL,['RIML']
15,9596734,9596733,0.022327016905641473,0.6052297088932433,ADAL,156,0,ADAL,"['AVDR', 'AVAL', 'AVBL']"
16,9596721,9596720,0.026694096736563682,0.6052297088932433,ADAL,156,0,ADAL,"['BDUL', 'ALML']"
17,9596713,9596712,0.0,0.2988938423915342,ADAL,156,0,ADAL,"['AVBL', 'RIML']"
18,9596709,9596708,0.0,0.44240995870186933,ADAL,156,0,ADAL,"['RIML', 'AVAR']"
19,9596700,9596699,0.0,0.6110781741119338,ADAL,156,0,ADAL,"['AVAL', 'AVBL', 'AVJR', 'AVDR']"
20,9596694,9596697,0.0,0.6204858527375461,ADAL,156,0,ADAL,['AVAL']
21,9596694,9596693,0.0,0.6204858527375461,ADAL,156,0,ADAL,"['AVBL', 'AVJR']"
22,9527926,9596691,0.0040654480393937115,0.7857919390407481,ADAL,156,0,ADAL,['AVBL']
23,9596688,9596687,0.0,0.7891676425102034,ADAL,156,0,ADAL,"['AVJR', 'AVAL']"
24,9595505,9595503,0.005630668814824061,0.6052297088932433,ADAL,156,1,AWBL,['ADAL']
